age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,previously_contacted,days_since_previous_contact
31,technician,single,university.degree,no,yes,no,cellular,may,tue,1,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0
31,admin.,married,high.school,no,yes,no,cellular,may,tue,2,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0,0
29,self-employed,married,university.degree,no,no,no,cellular,may,tue,1,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0
28,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,2,2,success,-1.8,92.893,-46.2,1.266,5099.1,1,3
54,admin.,divorced,professional.course,no,yes,no,cellular,may,tue,1,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0,0
36,admin.,married,professional.course,no,no,no,cellular,may,tue,1,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0,0
33,admin.,divorced,university.degree,no,no,no,cellular,may,tue,1,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0
36,services,married,high.school,no,yes,no,cellular,may,tue,1,2,failure,-1.8,92.893,-46.2,1.266,5099.1,0,0
28,admin.,single,university.degree,no,no,no,cellular,may,tue,1,2,failure,-1.8,92.893,-46.2,1.266,5099.1,0,0
42,admin.,married,university.degree,no,no,no,cellular,may,tue,1,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0
42,admin.,married,university.degree,no,yes,no,cellular,may,tue,1,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0,0
22,student,single,high.school,no,no,no,cellular,may,tue,2,2,failure,-1.8,92.893,-46.2,1.266,5099.1,0,0
33,admin.,single,high.school,no,yes,no,cellular,may,tue,1,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0
29,admin.,single,university.degree,no,yes,no,cellular,may,tue,1,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0
33,admin.,single,university.degree,no,yes,no,cellular,may,tue,1,2,failure,-1.8,92.893,-46.2,1.266,5099.1,0,0
25,admin.,single,university.degree,no,yes,no,cellular,may,tue,1,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0
22,student,single,high.school,no,yes,yes,cellular,may,tue,2,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0
28,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,1,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0
42,services,married,high.school,no,yes,no,cellular,may,tue,6,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0,0
27,services,married,university.degree,no,yes,no,cellular,may,tue,1,1,success,-1.8,92.893,-46.2,1.266,5099.1,1,1
27,services,married,university.degree,no,yes,no,cellular,may,tue,1,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0
27,services,married,university.degree,no,yes,no,cellular,may,tue,1,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0
36,admin.,married,basic.9y,no,yes,no,cellular,may,tue,1,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0,0
32,technician,married,professional.course,no,yes,no,cellular,may,tue,1,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0
34,technician,single,university.degree,no,no,no,cellular,may,tue,2,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0
34,services,married,high.school,no,no,no,cellular,may,tue,3,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0
34,housemaid,married,university.degree,no,yes,no,cellular,may,tue,1,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0
48,blue-collar,married,high.school,no,no,no,cellular,may,tue,2,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0
25,admin.,single,university.degree,no,no,no,cellular,may,tue,1,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0,0
29,management,single,university.degree,no,yes,no,cellular,may,tue,1,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0
33,technician,married,university.degree,no,no,no,cellular,may,tue,1,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0,0
25,admin.,single,university.degree,no,yes,no,cellular,may,tue,1,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0
21,student,single,high.school,no,yes,no,cellular,may,tue,2,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0
28,services,married,basic.9y,no,no,no,cellular,may,tue,3,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0
22,technician,single,unknown,no,no,no,cellular,may,tue,1,1,success,-1.8,92.893,-46.2,1.266,5099.1,1,3
42,services,married,high.school,no,yes,yes,cellular,may,tue,2,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0
25,technician,single,professional.course,no,yes,no,cellular,may,tue,1,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0
26,blue-collar,single,university.degree,no,yes,no,cellular,may,tue,2,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0
52,services,married,high.school,no,yes,no,telephone,may,tue,4,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0
51,admin.,divorced,university.degree,no,no,no,cellular,may,tue,1,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0
51,admin.,divorced,university.degree,no,yes,no,cellular,may,tue,1,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0
37,technician,single,professional.course,no,no,no,cellular,may,tue,1,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0
25,admin.,single,university.degree,no,yes,yes,cellular,may,tue,1,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0
49,admin.,single,university.degree,no,no,no,cellular,may,tue,1,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0,0
49,admin.,single,university.degree,no,yes,no,cellular,may,tue,1,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0
49,admin.,single,university.degree,no,no,no,cellular,may,tue,1,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0,0
29,admin.,married,university.degree,no,yes,no,cellular,may,tue,1,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0
23,student,single,basic.6y,no,yes,no,cellular,may,tue,1,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0
59,self-employed,married,university.degree,no,no,no,cellular,may,tue,2,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0
26,student,single,unknown,no,yes,no,cellular,may,tue,2,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0,0
30,admin.,single,high.school,no,yes,no,cellular,may,tue,3,1,success,-1.8,92.893,-46.2,1.266,5099.1,1,3
41,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,1,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0
27,services,married,university.degree,no,no,no,cellular,may,tue,2,1,success,-1.8,92.893,-46.2,1.266,5099.1,1,3
32,admin.,single,university.degree,no,unknown,unknown,cellular,may,tue,2,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0
27,admin.,single,university.degree,no,yes,no,cellular,may,wed,2,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
32,admin.,single,university.degree,no,no,no,cellular,may,wed,2,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
30,technician,single,professional.course,no,no,no,cellular,may,wed,3,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
34,services,married,high.school,no,no,no,cellular,may,wed,3,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
54,admin.,divorced,university.degree,no,unknown,unknown,cellular,may,wed,1,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
42,technician,married,professional.course,no,no,no,cellular,may,wed,2,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
30,admin.,married,university.degree,no,no,no,cellular,may,wed,1,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
54,unemployed,married,basic.9y,no,no,no,cellular,may,wed,1,1,success,-1.8,92.893,-46.2,1.27,5099.1,1,3
34,admin.,married,university.degree,no,yes,yes,cellular,may,wed,1,1,success,-1.8,92.893,-46.2,1.27,5099.1,1,7
30,technician,married,professional.course,no,no,no,cellular,may,wed,2,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
47,management,married,high.school,no,no,no,cellular,may,wed,1,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
54,unemployed,married,basic.9y,no,no,no,telephone,may,wed,1,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
30,management,married,university.degree,no,no,no,cellular,may,wed,1,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
50,admin.,divorced,university.degree,no,yes,yes,cellular,may,wed,3,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
26,services,single,high.school,no,no,no,cellular,may,wed,2,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
52,admin.,married,university.degree,no,yes,yes,cellular,may,wed,1,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
37,blue-collar,married,basic.9y,no,yes,no,cellular,may,wed,2,1,success,-1.8,92.893,-46.2,1.27,5099.1,1,1
56,technician,married,basic.4y,no,no,no,cellular,may,wed,3,1,success,-1.8,92.893,-46.2,1.27,5099.1,1,3
31,admin.,married,university.degree,no,yes,no,cellular,may,wed,2,1,success,-1.8,92.893,-46.2,1.27,5099.1,1,3
68,retired,married,university.degree,no,yes,yes,cellular,may,wed,2,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
37,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,7,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
34,admin.,married,university.degree,no,yes,no,cellular,may,wed,1,1,failure,-1.8,92.893,-46.2,1.27,5099.1,0,0
29,management,married,university.degree,no,yes,no,cellular,may,wed,4,1,failure,-1.8,92.893,-46.2,1.27,5099.1,0,0
38,management,single,university.degree,no,no,no,cellular,may,wed,2,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
32,admin.,single,university.degree,no,yes,no,telephone,may,wed,1,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
26,self-employed,single,university.degree,no,no,no,cellular,may,wed,1,1,success,-1.8,92.893,-46.2,1.27,5099.1,1,3
33,admin.,single,university.degree,no,yes,no,cellular,may,wed,1,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
25,admin.,single,university.degree,no,no,no,cellular,may,wed,1,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
61,blue-collar,married,basic.4y,no,no,no,cellular,may,wed,1,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
34,admin.,married,university.degree,no,no,no,cellular,may,wed,1,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
32,blue-collar,single,high.school,no,no,no,cellular,may,wed,1,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
41,blue-collar,married,basic.9y,no,yes,yes,cellular,may,wed,2,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
26,self-employed,married,university.degree,no,no,no,cellular,may,wed,2,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
66,unknown,divorced,unknown,unknown,yes,no,cellular,may,wed,2,1,failure,-1.8,92.893,-46.2,1.27,5099.1,0,0
26,student,single,high.school,no,no,no,cellular,may,wed,1,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
32,admin.,single,university.degree,no,yes,no,cellular,may,wed,1,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
32,admin.,single,university.degree,no,no,no,cellular,may,wed,1,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
38,management,married,university.degree,no,no,no,telephone,may,wed,1,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
26,self-employed,single,university.degree,no,no,no,cellular,may,wed,1,1,success,-1.8,92.893,-46.2,1.27,5099.1,1,3
45,technician,married,professional.course,no,yes,no,cellular,may,wed,5,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
37,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,2,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
30,student,single,high.school,no,yes,no,cellular,may,wed,4,1,success,-1.8,92.893,-46.2,1.27,5099.1,1,3
40,admin.,single,university.degree,no,yes,no,cellular,may,wed,2,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
26,self-employed,single,university.degree,no,no,no,cellular,may,wed,1,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
32,admin.,single,university.degree,no,no,no,cellular,may,wed,2,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
26,student,single,high.school,no,yes,no,cellular,may,wed,3,1,failure,-1.8,92.893,-46.2,1.27,5099.1,0,0
61,blue-collar,married,basic.4y,no,no,yes,cellular,may,wed,2,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
35,blue-collar,single,basic.9y,no,yes,no,cellular,may,wed,2,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
24,technician,single,professional.course,no,unknown,unknown,cellular,may,wed,2,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
32,services,married,high.school,no,yes,no,telephone,may,wed,2,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
88,retired,divorced,basic.4y,no,yes,no,cellular,may,wed,4,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
53,self-employed,married,university.degree,no,no,yes,cellular,may,wed,3,1,success,-1.8,92.893,-46.2,1.27,5099.1,1,6
34,admin.,married,university.degree,no,no,no,cellular,may,wed,4,1,failure,-1.8,92.893,-46.2,1.27,5099.1,0,0
35,admin.,single,high.school,no,no,no,cellular,may,wed,3,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
38,management,married,university.degree,no,yes,no,cellular,may,wed,2,1,success,-1.8,92.893,-46.2,1.27,5099.1,1,2
32,technician,married,university.degree,no,yes,no,telephone,may,wed,2,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
36,technician,married,professional.course,no,yes,no,telephone,may,wed,4,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
24,management,single,university.degree,no,yes,no,cellular,may,thu,9,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
40,blue-collar,married,basic.4y,no,yes,no,cellular,may,thu,6,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
35,admin.,married,university.degree,no,no,no,cellular,may,thu,3,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
35,admin.,married,high.school,no,yes,no,cellular,may,thu,2,1,success,-1.8,92.893,-46.2,1.27,5099.1,1,3
27,technician,single,university.degree,no,yes,no,cellular,may,thu,8,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
22,student,single,basic.9y,no,no,no,cellular,may,thu,1,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
26,student,single,high.school,no,no,no,cellular,may,thu,3,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
24,management,single,university.degree,no,no,no,cellular,may,thu,6,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
42,housemaid,married,high.school,no,yes,no,cellular,may,thu,3,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
32,admin.,married,university.degree,no,yes,yes,cellular,may,thu,3,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
52,admin.,divorced,university.degree,no,yes,yes,cellular,may,thu,3,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
35,admin.,married,high.school,no,yes,no,cellular,may,thu,2,2,failure,-1.8,92.893,-46.2,1.27,5099.1,0,0
53,technician,divorced,high.school,no,yes,no,cellular,may,thu,4,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
23,student,single,high.school,no,no,no,cellular,may,thu,2,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
41,unemployed,married,university.degree,no,no,no,cellular,may,thu,3,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
26,technician,single,university.degree,no,yes,no,cellular,may,thu,4,1,success,-1.8,92.893,-46.2,1.27,5099.1,1,2
24,management,single,university.degree,no,yes,no,cellular,may,thu,4,1,failure,-1.8,92.893,-46.2,1.27,5099.1,0,0
37,entrepreneur,divorced,university.degree,no,no,yes,cellular,may,thu,3,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
45,admin.,divorced,professional.course,no,yes,yes,telephone,may,thu,1,1,failure,-1.8,92.893,-46.2,1.27,5099.1,0,0
28,services,single,high.school,no,no,no,telephone,may,thu,2,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
45,services,married,high.school,no,yes,yes,cellular,may,thu,3,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
35,admin.,married,high.school,no,yes,yes,cellular,may,thu,2,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
37,entrepreneur,divorced,university.degree,no,yes,yes,telephone,may,thu,1,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0
60,admin.,married,university.degree,no,yes,no,cellular,jun,mon,3,1,success,-2.9,92.963,-40.8,1.266,5076.2,1,3
29,admin.,single,high.school,no,yes,no,cellular,jun,mon,1,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0
32,technician,married,professional.course,no,yes,no,cellular,jun,mon,1,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0
45,unemployed,married,basic.9y,no,yes,no,cellular,jun,mon,1,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0
35,blue-collar,single,professional.course,no,no,no,cellular,jun,mon,1,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0
35,blue-collar,single,professional.course,no,yes,no,cellular,jun,mon,1,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0
46,admin.,divorced,university.degree,no,yes,no,cellular,jun,mon,1,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0
24,student,single,high.school,unknown,no,no,cellular,jun,mon,1,1,failure,-2.9,92.963,-40.8,1.266,5076.2,0,0
32,admin.,married,university.degree,no,yes,no,cellular,jun,mon,1,1,failure,-2.9,92.963,-40.8,1.266,5076.2,0,0
29,admin.,married,high.school,no,yes,no,cellular,jun,mon,1,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0
36,technician,married,university.degree,no,yes,no,cellular,jun,mon,1,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0
45,unemployed,married,basic.9y,no,yes,no,cellular,jun,mon,1,1,failure,-2.9,92.963,-40.8,1.266,5076.2,0,0
41,admin.,married,university.degree,no,no,no,cellular,jun,mon,1,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0
22,student,single,basic.6y,no,yes,no,cellular,jun,mon,1,1,success,-2.9,92.963,-40.8,1.266,5076.2,1,3
58,admin.,married,university.degree,no,yes,no,cellular,jun,mon,1,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0
57,retired,married,professional.course,no,yes,no,cellular,jun,mon,2,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0
28,admin.,single,university.degree,no,yes,no,cellular,jun,mon,1,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0
47,management,married,university.degree,no,no,no,cellular,jun,mon,1,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0
31,services,married,basic.9y,no,yes,no,telephone,jun,mon,1,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0
41,technician,married,university.degree,no,yes,yes,cellular,jun,mon,2,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0
57,admin.,married,university.degree,no,yes,no,cellular,jun,mon,2,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0
39,admin.,married,university.degree,no,no,no,cellular,jun,mon,1,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0
27,admin.,married,university.degree,no,unknown,unknown,cellular,jun,mon,1,1,failure,-2.9,92.963,-40.8,1.266,5076.2,0,0
57,blue-collar,divorced,basic.4y,no,no,no,cellular,jun,mon,1,1,success,-2.9,92.963,-40.8,1.266,5076.2,1,12
33,admin.,married,university.degree,no,no,no,cellular,jun,mon,2,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0
37,admin.,married,university.degree,no,yes,yes,cellular,jun,mon,2,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0
45,blue-collar,married,basic.9y,no,no,no,cellular,jun,mon,2,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0
24,student,single,university.degree,no,no,no,cellular,jun,mon,1,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0
33,services,single,high.school,no,no,no,cellular,jun,mon,1,1,failure,-2.9,92.963,-40.8,1.266,5076.2,0,0
65,housemaid,married,basic.4y,no,no,no,cellular,jun,mon,2,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0
49,management,married,university.degree,no,no,no,cellular,jun,mon,1,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0
49,management,married,university.degree,no,yes,no,cellular,jun,mon,1,1,failure,-2.9,92.963,-40.8,1.266,5076.2,0,0
24,blue-collar,single,basic.9y,no,unknown,unknown,cellular,jun,mon,1,1,success,-2.9,92.963,-40.8,1.266,5076.2,1,3
77,management,single,basic.9y,no,no,no,cellular,jun,mon,2,1,failure,-2.9,92.963,-40.8,1.266,5076.2,0,0
38,blue-collar,divorced,university.degree,no,yes,yes,cellular,jun,mon,2,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0
30,admin.,married,university.degree,no,no,no,telephone,jun,mon,1,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0
36,management,married,university.degree,no,unknown,unknown,telephone,jun,mon,1,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0
21,student,single,high.school,no,yes,no,cellular,jun,mon,2,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0
36,admin.,married,university.degree,no,no,no,cellular,jun,mon,1,1,success,-2.9,92.963,-40.8,1.266,5076.2,1,3
33,unemployed,single,university.degree,no,no,no,telephone,jun,mon,1,1,failure,-2.9,92.963,-40.8,1.266,5076.2,0,0
31,technician,married,unknown,no,yes,no,cellular,jun,mon,1,1,failure,-2.9,92.963,-40.8,1.266,5076.2,0,0
56,retired,divorced,university.degree,no,yes,no,cellular,jun,mon,1,1,success,-2.9,92.963,-40.8,1.266,5076.2,1,3
27,technician,married,professional.course,no,yes,no,cellular,jun,mon,1,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0
49,management,married,university.degree,no,no,no,cellular,jun,mon,2,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0
45,unemployed,married,basic.9y,no,no,no,cellular,jun,mon,2,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0
36,self-employed,married,university.degree,no,no,yes,cellular,jun,mon,1,1,failure,-2.9,92.963,-40.8,1.266,5076.2,0,0
47,management,married,university.degree,no,yes,no,cellular,jun,mon,1,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0
58,retired,divorced,professional.course,no,yes,no,cellular,jun,mon,1,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0
37,services,single,high.school,no,yes,no,cellular,jun,mon,3,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0
28,self-employed,single,university.degree,no,no,no,cellular,jun,mon,2,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0
34,blue-collar,married,high.school,no,yes,no,cellular,jun,mon,2,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0
65,housemaid,married,basic.4y,no,no,no,cellular,jun,mon,2,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0
72,admin.,married,university.degree,no,yes,no,cellular,jun,mon,1,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0
31,services,single,university.degree,no,yes,no,telephone,jun,mon,2,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0
28,self-employed,single,university.degree,no,yes,yes,cellular,jun,mon,2,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0
32,blue-collar,unknown,basic.9y,no,yes,no,cellular,jun,mon,1,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0
39,admin.,married,university.degree,no,yes,no,cellular,jun,mon,1,1,failure,-2.9,92.963,-40.8,1.266,5076.2,0,0
25,admin.,single,university.degree,no,yes,no,cellular,jun,tue,2,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,0,0
28,management,married,basic.6y,no,no,yes,cellular,jun,tue,1,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,0,0
52,unknown,married,professional.course,unknown,yes,no,cellular,jun,tue,1,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,0,0
37,technician,single,university.degree,no,yes,no,cellular,jun,tue,1,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,0,0
67,admin.,married,basic.4y,unknown,no,no,cellular,jun,tue,1,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,0,0
21,management,single,university.degree,no,unknown,unknown,cellular,jun,tue,1,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,0,0
26,technician,divorced,university.degree,no,yes,no,cellular,jun,tue,1,1,success,-2.9,92.963,-40.8,1.262,5076.2,1,3
33,admin.,single,university.degree,no,yes,no,cellular,jun,tue,3,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,0,0
26,admin.,single,high.school,no,no,no,cellular,jun,tue,1,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,0,0
26,technician,divorced,university.degree,no,no,no,cellular,jun,tue,1,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,0,0
58,retired,divorced,high.school,no,no,yes,cellular,jun,tue,1,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,0,0
40,admin.,single,high.school,no,yes,no,cellular,jun,tue,1,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,0,0
40,admin.,single,high.school,no,yes,no,cellular,jun,tue,1,1,failure,-2.9,92.963,-40.8,1.262,5076.2,0,0
27,student,single,basic.9y,no,yes,yes,cellular,jun,tue,1,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,0,0
32,admin.,single,high.school,no,yes,no,cellular,jun,tue,1,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,0,0
35,services,married,high.school,no,yes,yes,cellular,jun,tue,1,1,failure,-2.9,92.963,-40.8,1.262,5076.2,0,0
31,admin.,single,university.degree,no,yes,no,cellular,jun,tue,2,1,success,-2.9,92.963,-40.8,1.262,5076.2,1,13
47,management,married,basic.9y,no,yes,no,cellular,jun,tue,2,1,success,-2.9,92.963,-40.8,1.262,5076.2,1,3
48,technician,married,high.school,no,yes,no,cellular,jun,tue,1,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,0,0
59,retired,divorced,university.degree,no,no,no,cellular,jun,tue,2,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,0,0
46,unemployed,married,basic.9y,no,unknown,unknown,cellular,jun,tue,1,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,0,0
67,admin.,married,basic.4y,unknown,yes,no,cellular,jun,tue,2,1,failure,-2.9,92.963,-40.8,1.262,5076.2,0,0
